"rgn_id","stock_id","year","taxon_key","catch","bmsy","score","Mean_score","TaxonPenaltyCode","penalty","score_gf","score_gapfilled"
1,"Marine_animals-18",2001,1e+05,0.0238572239285714,NA,0.031921560701113,0.31921560701113,1,0.1,0.031921560701113,"Mean gapfilled"
1,"Marine_fishes_not_identified-18",2001,100339,212.091480746134,NA,0.031921560701113,0.31921560701113,1,0.1,0.031921560701113,"Mean gapfilled"
1,"Osmeridae-18",2001,400080,10.9495314333743,NA,0.255372485608904,0.31921560701113,4,0.8,0.255372485608904,"Mean gapfilled"
1,"Gadidae-18",2001,400183,0.0474445881657143,NA,0.255372485608904,0.31921560701113,4,0.8,0.255372485608904,"Mean gapfilled"
1,"Cottidae-18",2001,400277,8.68820285714286e-05,NA,0.255372485608904,0.31921560701113,4,0.8,0.255372485608904,"Mean gapfilled"
1,"Myoxocephalus-18",2001,500717,0.7228962395,NA,0.287294046310017,0.31921560701113,5,0.9,0.287294046310017,"Mean gapfilled"
1,"Oncorhynchus-18",2001,502724,0.236400393602857,NA,0.287294046310017,0.31921560701113,5,0.9,0.287294046310017,"Mean gapfilled"
1,"Paralithodes-18",2001,590073,0.541517149457692,NA,0.287294046310017,0.31921560701113,5,0.9,0.287294046310017,"Mean gapfilled"
1,"Oncorhynchus_gorbuscha-18",2001,600240,10.2430603341571,NA,0.31921560701113,0.31921560701113,6,1,0.31921560701113,"Mean gapfilled"
1,"Oncorhynchus_keta-18",2001,600241,758.929532749017,NA,0.31921560701113,0.31921560701113,6,1,0.31921560701113,"Mean gapfilled"
1,"Oncorhynchus_nerka-18",2001,600243,0.978608634247059,NA,0.31921560701113,0.31921560701113,6,1,0.31921560701113,"Mean gapfilled"
1,"Oncorhynchus_tshawytscha-18",2001,600244,2.58684720641429,NA,0.31921560701113,0.31921560701113,6,1,0.31921560701113,"Mean gapfilled"
1,"Oncorhynchus_kisutch-18",2001,600245,2.34079908014571,NA,0.31921560701113,0.31921560701113,6,1,0.31921560701113,"Mean gapfilled"
1,"Salvelinus_alpinus_alpinus-18",2001,600247,0.922861484388571,NA,0.31921560701113,0.31921560701113,6,1,0.31921560701113,"Mean gapfilled"
1,"Gadus_ogac-18",2001,600309,1.809838e-05,NA,0.31921560701113,0.31921560701113,6,1,0.31921560701113,"Mean gapfilled"
1,"Eleginus_gracilis-18",2001,600315,10.2941291535,NA,0.31921560701113,0.31921560701113,6,1,0.31921560701113,"Mean gapfilled"
1,"Boreogadus_saida-18",2001,600319,2.66134634473429,NA,0.31921560701113,0.31921560701113,6,1,0.31921560701113,"Mean gapfilled"
1,"Clupea_pallasii_pallasii-18",2001,601520,9.31702936248286,NA,0.31921560701113,0.31921560701113,6,1,0.31921560701113,"Mean gapfilled"
1,"Coregonus_autumnalis-18",2001,602669,33.2725036905514,0.320488534136054,0.320488534136054,0.31921560701113,6,1,0.31921560701113,"none"
1,"Coregonus_nasus-18",2001,602674,48.0111798734686,0.353712283567695,0.353712283567695,0.31921560701113,6,1,0.31921560701113,"none"
1,"Coregonus_sardinella-18",2001,602678,38.9506937044286,NA,0.31921560701113,0.31921560701113,6,1,0.31921560701113,"Mean gapfilled"
1,"Salvelinus_malma_malma-18",2001,602691,69.69303267824,NA,0.31921560701113,0.31921560701113,6,1,0.31921560701113,"Mean gapfilled"
1,"Stenodus_leucichthys-18",2001,602692,147.212943223877,NA,0.31921560701113,0.31921560701113,6,1,0.31921560701113,"Mean gapfilled"
1,"Coregonus_muksun-18",2001,612547,10.7708193889257,0.283446003329642,0.283446003329642,0.31921560701113,6,1,0.31921560701113,"none"
1,"Coregonus_laurettae-18",2001,646941,3.84304123052,NA,0.31921560701113,0.31921560701113,6,1,0.31921560701113,"Mean gapfilled"
2,"Marine_animals-18",2001,1e+05,0.00010143664137931,NA,0.0555269012846404,0.555269012846404,1,0.1,0.0555269012846404,"Mean gapfilled"
2,"Marine_fishes_not_identified-18",2001,100339,2.94361549098571,NA,0.0555269012846404,0.555269012846404,1,0.1,0.0555269012846404,"Mean gapfilled"
2,"Gadidae-18",2001,400183,8.86997255600857,NA,0.444215210277123,0.555269012846404,4,0.8,0.444215210277123,"Mean gapfilled"
2,"Cottidae-18",2001,400277,0.180418194174286,NA,0.444215210277123,0.555269012846404,4,0.8,0.444215210277123,"Mean gapfilled"
2,"Myoxocephalus-18",2001,500717,7.74093657142857e-05,NA,0.499742111561764,0.555269012846404,5,0.9,0.499742111561764,"Mean gapfilled"
2,"Salvelinus_alpinus_alpinus-18",2001,600247,229.098168715823,NA,0.555269012846404,0.555269012846404,6,1,0.555269012846404,"Mean gapfilled"
2,"Gadus_ogac-18",2001,600309,0.00122401329,NA,0.555269012846404,0.555269012846404,6,1,0.555269012846404,"Mean gapfilled"
2,"Eleginus_gracilis-18",2001,600315,0.00480474522571429,NA,0.555269012846404,0.555269012846404,6,1,0.555269012846404,"Mean gapfilled"
2,"Boreogadus_saida-18",2001,600319,0.0199429350857143,NA,0.555269012846404,0.555269012846404,6,1,0.555269012846404,"Mean gapfilled"
2,"Reinhardtius_hippoglossoides-18",2001,600516,0.000573027288571429,NA,0.555269012846404,0.555269012846404,6,1,0.555269012846404,"Mean gapfilled"
2,"Clupea_pallasii_pallasii-18",2001,601520,0.524579083811429,NA,0.555269012846404,0.555269012846404,6,1,0.555269012846404,"Mean gapfilled"
2,"Coregonus_autumnalis-18",2001,602669,0.0559355135285714,0.320488534136054,0.320488534136054,0.555269012846404,6,1,0.555269012846404,"none"
2,"Coregonus_nasus-18",2001,602674,13.7790051346057,0.353712283567695,0.353712283567695,0.555269012846404,6,1,0.555269012846404,"none"
2,"Coregonus_sardinella-18",2001,602678,0.000323575362857143,NA,0.555269012846404,0.555269012846404,6,1,0.555269012846404,"Mean gapfilled"
2,"Salvelinus_malma_malma-18",2001,602691,0.127690606434286,NA,0.555269012846404,0.555269012846404,6,1,0.555269012846404,"Mean gapfilled"
2,"Stenodus_leucichthys-18",2001,602692,5.08319083127714,NA,0.555269012846404,0.555269012846404,6,1,0.555269012846404,"Mean gapfilled"
2,"Platichthys_stellatus-18",2001,604249,0.00177723221428571,NA,0.555269012846404,0.555269012846404,6,1,0.555269012846404,"Mean gapfilled"
2,"Marine_animals-21",2001,1e+05,2.4152383919,NA,0.0555269012846404,0.555269012846404,1,0.1,0.0555269012846404,"Mean gapfilled"
2,"Marine_fishes_not_identified-21",2001,100039,48.8503971022371,NA,0.0555269012846404,0.555269012846404,1,0.1,0.0555269012846404,"Mean gapfilled"
2,"Miscellaneous_marine_crustaceans-21",2001,100047,0.0244826306,NA,0.0555269012846404,0.555269012846404,1,0.1,0.0555269012846404,"Mean gapfilled"
2,"Bivalvia-21",2001,290004,0.615339925485714,NA,0.138817253211601,0.555269012846404,2,0.25,0.138817253211601,"Mean gapfilled"
2,"Echinoidea-21",2001,290011,21.8265868500571,NA,0.138817253211601,0.555269012846404,2,0.25,0.138817253211601,"Mean gapfilled"
2,"Squaliformes-21",2001,300009,0.857091095508571,NA,0.277634506423202,0.555269012846404,3,0.5,0.277634506423202,"Mean gapfilled"
2,"Anguilliformes-21",2001,300026,5.01828174244857,NA,0.277634506423202,0.555269012846404,3,0.5,0.277634506423202,"Mean gapfilled"
2,"Pleuronectiformes-21",2001,300061,9.12868653228286,NA,0.277634506423202,0.555269012846404,3,0.5,0.277634506423202,"Mean gapfilled"
2,"Teuthida-21",2001,390002,5.82278243946286,NA,0.277634506423202,0.555269012846404,3,0.5,0.277634506423202,"Mean gapfilled"
2,"Squalidae-21",2001,400013,4.13105574230286,NA,0.444215210277123,0.555269012846404,4,0.8,0.444215210277123,"Mean gapfilled"
2,"Rajidae-21",2001,400019,134.1093460822,NA,0.444215210277123,0.555269012846404,4,0.8,0.444215210277123,"Mean gapfilled"
2,"Macrouridae-21",2001,400185,2.92155424581143,NA,0.444215210277123,0.555269012846404,4,0.8,0.444215210277123,"Mean gapfilled"
2,"Triglidae-21",2001,400266,0.169760827685714,NA,0.444215210277123,0.555269012846404,4,0.8,0.444215210277123,"Mean gapfilled"
2,"Mugilidae-21",2001,400359,0.00133803570857143,NA,0.444215210277123,0.555269012846404,4,0.8,0.444215210277123,"Mean gapfilled"
2,"Pectinidae-21",2001,490055,303.66677636484,NA,0.444215210277123,0.555269012846404,4,0.8,0.444215210277123,"Mean gapfilled"
2,"Brachyura-21",2001,490097,105.3160504604,NA,0.444215210277123,0.555269012846404,4,0.8,0.444215210277123,"Mean gapfilled"
2,"Sebastes-21",2001,501135,31.90367627936,NA,0.499742111561764,0.555269012846404,5,0.9,0.499742111561764,"Mean gapfilled"
2,"Anarhichas-21",2001,505897,53.7919083782029,NA,0.499742111561764,0.555269012846404,5,0.9,0.499742111561764,"Mean gapfilled"
2,"Pandalus-21",2001,590093,1353.04924411215,NA,0.499742111561764,0.555269012846404,5,0.9,0.499742111561764,"Mean gapfilled"
2,"Busycon-21",2001,590110,17.0252815249314,NA,0.499742111561764,0.555269012846404,5,0.9,0.499742111561764,"Mean gapfilled"
2,"Molva_molva-21",2001,600033,0.000496382342857143,NA,0.555269012846404,0.555269012846404,6,1,0.555269012846404,"Mean gapfilled"
2,"Brosme_brosme-21",2001,600051,3.58249587190857,0.747,0.747,0.555269012846404,6,1,0.555269012846404,"none"
2,"Cyclopterus_lumpus-21",2001,600062,38.5768961182629,1.71070805028791,0.669645974856045,0.555269012846404,6,1,0.555269012846404,"none"
2,"Gadus_morhua-21",2001,600069,610.298312112506,0.12046,0.12046,0.555269012846404,6,1,0.555269012846404,"none"
2,"Scomber_scombrus-21",2001,600118,56.8282318820143,NA,0.555269012846404,0.555269012846404,6,1,0.555269012846404,"Mean gapfilled"
2,"Squalus_acanthias-21",2001,600139,10.6409933411886,0.551148923905025,0.551148923905025,0.555269012846404,6,1,0.555269012846404,"none"
2,"Mallotus_villosus-21",2001,600252,106.69877415038,NA,0.555269012846404,0.555269012846404,6,1,0.555269012846404,"Mean gapfilled"
2,"Macrourus_berglax-21",2001,600331,0.0206089294947368,0.634100249184209,0.634100249184209,0.555269012846404,6,1,0.555269012846404,"none"
2,"Sebastes_mentella-21",2001,600505,0.50879616548,NA,0.555269012846404,0.555269012846404,6,1,0.555269012846404,"Mean gapfilled"
2,"Reinhardtius_hippoglossoides-21",2001,600516,3157.08397135621,1.15078541462254,0.94960729268873,0.555269012846404,6,1,0.555269012846404,"none"
2,"Hippoglossus_hippoglossus-21",2001,601371,34.6789688095457,0.0154,0.0154,0.555269012846404,6,1,0.555269012846404,"none"
2,"Hippoglossoides_platessoides-21",2001,604239,48.4604948691257,0.479,0.479,0.555269012846404,6,1,0.555269012846404,"none"
2,"Pandalus_montagui-21",2001,690003,7.9277747179125,0.875345396126422,0.875345396126422,0.555269012846404,6,1,0.555269012846404,"none"
2,"Pandalus_borealis-21",2001,690269,29186.8869288536,1.27992952083417,0.885035239582915,0.555269012846404,6,1,0.555269012846404,"none"
2,"Mactromeris_polynyma-21",2001,690398,1.58686997840857,0.617553272956157,0.617553272956157,0.555269012846404,6,1,0.555269012846404,"none"
3,"Marine_animals-18",2001,1e+05,2.310382e-05,NA,0.0337100408851875,0.337100408851875,1,0.1,0.0337100408851875,"Mean gapfilled"
3,"Marine_fishes_not_identified-18",2001,100339,8.38327470386286,NA,0.0337100408851875,0.337100408851875,1,0.1,0.0337100408851875,"Mean gapfilled"
3,"Osmeridae-18",2001,400080,0.859335558448571,NA,0.2696803270815,0.337100408851875,4,0.8,0.2696803270815,"Mean gapfilled"
3,"Gadidae-18",2001,400183,3.97760159504857,NA,0.2696803270815,0.337100408851875,4,0.8,0.2696803270815,"Mean gapfilled"
3,"Cottidae-18",2001,400277,0.00884197798,NA,0.2696803270815,0.337100408851875,4,0.8,0.2696803270815,"Mean gapfilled"
