"rgn_id","stock_id","year","bbmsy"
1,"Coregonus_autumnalis-18",2001,0.426222369221391
1,"Coregonus_nasus-18",2001,0.520118759983059
2,"Coregonus_autumnalis-18",2001,0.426222369221391
2,"Coregonus_nasus-18",2001,0.520118759983059
2,"Cyclopterus_lumpus-21",2001,1.754436342806
2,"Reinhardtius_hippoglossoides-21",2001,1.40650248523021
2,"Pandalus_borealis-21",2001,1.47581346847547
3,"Coregonus_autumnalis-18",2001,0.426222369221391
3,"Coregonus_nasus-18",2001,0.520118759983059
4,"Coregonus_autumnalis-18",2001,0.426222369221391
4,"Coregonus_nasus-18",2001,0.520118759983059
4,"Coregonus_muksun-18",2001,0.398513817039894
4,"Reinhardtius_hippoglossoides-21",2001,1.40650248523021
4,"Chionoecetes_opilio-21",2001,1.53069213756766
4,"Clupea_harengus-27",2001,1.34705411656763
4,"Micromesistius_poutassou-27",2001,1.59319884018846
4,"Molva_molva-27",2001,1.39961135923648
4,"Brosme_brosme-27",2001,0.990959173621585
4,"Cetorhinus_maximus-27",2001,0.266450739469495
4,"Sebastes_norvegicus-27",2001,0.989077666487063
4,"Reinhardtius_hippoglossoides-27",2001,0.673336772217774
4,"Trisopterus_esmarkii-27",2001,0.179408351960878
4,"Pleuronectes_platessa-27",2001,0.320436641092062
4,"Pollachius_virens-27",2001,1.50304021129851
4,"Hippoglossus_hippoglossus-27",2001,0.268319762375727
4,"Melanogrammus_aeglefinus-27",2001,1.59461268152899
4,"Anarhichas_lupus-27",2001,0.967843874171674
4,"Hippoglossoides_platessoides-27",2001,0.933635509576992
4,"Mytilus_edulis-27",2001,0.751388745131567
5,"Clupea_harengus-27",2001,1.34705411656763
5,"Micromesistius_poutassou-27",2001,1.59319884018846
5,"Molva_molva-27",2001,1.39961135923648
5,"Brosme_brosme-27",2001,0.990959173621585
5,"Sebastes_norvegicus-27",2001,0.989077666487063
5,"Sebastes_mentella-27",2001,1.31870012724136
5,"Reinhardtius_hippoglossoides-27",2001,0.673336772217774
5,"Trisopterus_esmarkii-27",2001,0.179408351960878
5,"Pleuronectes_platessa-27",2001,0.320436641092062
5,"Pollachius_virens-27",2001,1.50304021129851
5,"Melanogrammus_aeglefinus-27",2001,1.59461268152899
5,"Anarhichas_lupus-27",2001,0.967843874171674
5,"Hippoglossoides_platessoides-27",2001,0.933635509576992
6,"Clupea_harengus-27",2001,1.34705411656763
6,"Micromesistius_poutassou-27",2001,1.59319884018846
6,"Molva_molva-27",2001,1.39961135923648
6,"Brosme_brosme-27",2001,0.990959173621585
6,"Cetorhinus_maximus-27",2001,0.266450739469495
6,"Sebastes_norvegicus-27",2001,0.989077666487063
6,"Sebastes_mentella-27",2001,1.31870012724136
6,"Reinhardtius_hippoglossoides-27",2001,0.673336772217774
6,"Trisopterus_esmarkii-27",2001,0.179408351960878
6,"Pleuronectes_platessa-27",2001,0.320436641092062
6,"Pollachius_virens-27",2001,1.50304021129851
6,"Hippoglossus_hippoglossus-27",2001,0.268319762375727
6,"Melanogrammus_aeglefinus-27",2001,1.59461268152899
6,"Anarhichas_lupus-27",2001,0.967843874171674
6,"Hippoglossoides_platessoides-27",2001,0.933635509576992
6,"Mytilus_edulis-27",2001,0.751388745131567
7,"Micromesistius_poutassou-27",2001,1.59319884018846
7,"Sebastes_norvegicus-27",2001,0.989077666487063
7,"Melanogrammus_aeglefinus-27",2001,1.59461268152899
8,"Cyclopterus_lumpus-21",2001,1.754436342806
8,"Reinhardtius_hippoglossoides-21",2001,1.40650248523021
8,"Hippoglossoides_platessoides-21",2001,0.207202223752876
8,"Pandalus_borealis-21",2001,1.47581346847547
8,"Chionoecetes_opilio-21",2001,1.53069213756766
9,"Clupea_harengus-27",2001,1.34705411656763
9,"Micromesistius_poutassou-27",2001,1.59319884018846
9,"Brosme_brosme-27",2001,0.990959173621585
9,"Sebastes_norvegicus-27",2001,0.989077666487063
9,"Sebastes_mentella-27",2001,1.31870012724136
9,"Reinhardtius_hippoglossoides-27",2001,0.673336772217774
9,"Pleuronectes_platessa-27",2001,0.320436641092062
9,"Hippoglossus_hippoglossus-27",2001,0.268319762375727
9,"Melanogrammus_aeglefinus-27",2001,1.59461268152899
9,"Anarhichas_lupus-27",2001,0.967843874171674
9,"Hippoglossoides_platessoides-27",2001,0.933635509576992
1,"Coregonus_autumnalis-18",2002,0.430512929576472
1,"Coregonus_nasus-18",2002,0.515626212781535
2,"Coregonus_autumnalis-18",2002,0.430512929576472
2,"Coregonus_nasus-18",2002,0.515626212781535
2,"Cyclopterus_lumpus-21",2002,1.72711145445708
2,"Reinhardtius_hippoglossoides-21",2002,1.36752623553997
2,"Pandalus_borealis-21",2002,1.44861295067996
3,"Coregonus_autumnalis-18",2002,0.430512929576472
3,"Coregonus_nasus-18",2002,0.515626212781535
4,"Coregonus_autumnalis-18",2002,0.430512929576472
4,"Coregonus_nasus-18",2002,0.515626212781535
4,"Coregonus_muksun-18",2002,0.399367389776419
4,"Reinhardtius_hippoglossoides-21",2002,1.36752623553997
4,"Chionoecetes_opilio-21",2002,1.31592618817712
4,"Clupea_harengus-27",2002,1.32116031097442
4,"Micromesistius_poutassou-27",2002,1.53278620225826
4,"Molva_molva-27",2002,1.39901431200937
4,"Brosme_brosme-27",2002,0.997148981533648
4,"Cetorhinus_maximus-27",2002,0.28078250603095
4,"Sebastes_norvegicus-27",2002,0.984685021665356
4,"Reinhardtius_hippoglossoides-27",2002,0.670986724421071
4,"Trisopterus_esmarkii-27",2002,0.1558869263448
4,"Pleuronectes_platessa-27",2002,0.32457053084999
4,"Pollachius_virens-27",2002,1.5067303265443
4,"Hippoglossus_hippoglossus-27",2002,0.280085085714486
4,"Melanogrammus_aeglefinus-27",2002,1.63715933838069
4,"Anarhichas_lupus-27",2002,0.846669601764872
4,"Hippoglossoides_platessoides-27",2002,0.803839784317358
4,"Mytilus_edulis-27",2002,0.706509484245342
5,"Clupea_harengus-27",2002,1.32116031097442
5,"Micromesistius_poutassou-27",2002,1.53278620225826
5,"Molva_molva-27",2002,1.39901431200937
5,"Brosme_brosme-27",2002,0.997148981533648
5,"Sebastes_norvegicus-27",2002,0.984685021665356
5,"Sebastes_mentella-27",2002,1.27671710648005
5,"Reinhardtius_hippoglossoides-27",2002,0.670986724421071
5,"Trisopterus_esmarkii-27",2002,0.1558869263448
5,"Pleuronectes_platessa-27",2002,0.32457053084999
5,"Pollachius_virens-27",2002,1.5067303265443
5,"Melanogrammus_aeglefinus-27",2002,1.63715933838069
5,"Anarhichas_lupus-27",2002,0.846669601764872
5,"Hippoglossoides_platessoides-27",2002,0.803839784317358
6,"Clupea_harengus-27",2002,1.32116031097442
6,"Micromesistius_poutassou-27",2002,1.53278620225826
6,"Molva_molva-27",2002,1.39901431200937
6,"Brosme_brosme-27",2002,0.997148981533648
6,"Cetorhinus_maximus-27",2002,0.28078250603095
6,"Sebastes_norvegicus-27",2002,0.984685021665356
6,"Sebastes_mentella-27",2002,1.27671710648005
6,"Reinhardtius_hippoglossoides-27",2002,0.670986724421071
6,"Trisopterus_esmarkii-27",2002,0.1558869263448
6,"Pleuronectes_platessa-27",2002,0.32457053084999
6,"Pollachius_virens-27",2002,1.5067303265443
6,"Hippoglossus_hippoglossus-27",2002,0.280085085714486
6,"Melanogrammus_aeglefinus-27",2002,1.63715933838069
6,"Anarhichas_lupus-27",2002,0.846669601764872
6,"Hippoglossoides_platessoides-27",2002,0.803839784317358
6,"Mytilus_edulis-27",2002,0.706509484245342
7,"Micromesistius_poutassou-27",2002,1.53278620225826
7,"Sebastes_norvegicus-27",2002,0.984685021665356
7,"Melanogrammus_aeglefinus-27",2002,1.63715933838069
8,"Cyclopterus_lumpus-21",2002,1.72711145445708
8,"Reinhardtius_hippoglossoides-21",2002,1.36752623553997
8,"Hippoglossoides_platessoides-21",2002,0.222917643671636
8,"Pandalus_borealis-21",2002,1.44861295067996
8,"Chionoecetes_opilio-21",2002,1.31592618817712
9,"Clupea_harengus-27",2002,1.32116031097442
9,"Micromesistius_poutassou-27",2002,1.53278620225826
9,"Brosme_brosme-27",2002,0.997148981533648
9,"Sebastes_norvegicus-27",2002,0.984685021665356
9,"Sebastes_mentella-27",2002,1.27671710648005
9,"Reinhardtius_hippoglossoides-27",2002,0.670986724421071
9,"Pleuronectes_platessa-27",2002,0.32457053084999
9,"Hippoglossus_hippoglossus-27",2002,0.280085085714486
9,"Melanogrammus_aeglefinus-27",2002,1.63715933838069
9,"Anarhichas_lupus-27",2002,0.846669601764872
9,"Hippoglossoides_platessoides-27",2002,0.803839784317358
1,"Coregonus_autumnalis-18",2003,0.435521395968531
1,"Coregonus_nasus-18",2003,0.511553220108219
2,"Coregonus_autumnalis-18",2003,0.435521395968531
2,"Coregonus_nasus-18",2003,0.511553220108219
2,"Cyclopterus_lumpus-21",2003,1.68597242867006
2,"Reinhardtius_hippoglossoides-21",2003,1.32489537662506
2,"Pandalus_borealis-21",2003,1.4046556800729
3,"Coregonus_autumnalis-18",2003,0.435521395968531
3,"Coregonus_nasus-18",2003,0.511553220108219
4,"Coregonus_autumnalis-18",2003,0.435521395968531
4,"Coregonus_nasus-18",2003,0.511553220108219
4,"Coregonus_muksun-18",2003,0.401037200706294
4,"Reinhardtius_hippoglossoides-21",2003,1.32489537662506
4,"Chionoecetes_opilio-21",2003,1.07581647569158
4,"Clupea_harengus-27",2003,1.3072376934063
4,"Micromesistius_poutassou-27",2003,1.39302977740929
4,"Molva_molva-27",2003,1.40707855481275
4,"Brosme_brosme-27",2003,1.01000421329658
4,"Cetorhinus_maximus-27",2003,0.295200822945468
4,"Sebastes_norvegicus-27",2003,0.990099450408327
4,"Reinhardtius_hippoglossoides-27",2003,0.664503326988402
4,"Trisopterus_esmarkii-27",2003,0.138627413219961
4,"Pleuronectes_platessa-27",2003,0.332069969071032
4,"Pollachius_virens-27",2003,1.50553244216813
4,"Hippoglossus_hippoglossus-27",2003,0.292526139198407
4,"Melanogrammus_aeglefinus-27",2003,1.65264535395231
4,"Anarhichas_lupus-27",2003,0.745904057193588
4,"Hippoglossoides_platessoides-27",2003,0.716600672213349
4,"Mytilus_edulis-27",2003,0.65303422372563
5,"Clupea_harengus-27",2003,1.3072376934063
5,"Micromesistius_poutassou-27",2003,1.39302977740929
5,"Molva_molva-27",2003,1.40707855481275
5,"Brosme_brosme-27",2003,1.01000421329658
5,"Sebastes_norvegicus-27",2003,0.990099450408327
5,"Sebastes_mentella-27",2003,1.22504225866453
5,"Reinhardtius_hippoglossoides-27",2003,0.664503326988402
5,"Trisopterus_esmarkii-27",2003,0.138627413219961
5,"Pleuronectes_platessa-27",2003,0.332069969071032
5,"Pollachius_virens-27",2003,1.50553244216813
5,"Melanogrammus_aeglefinus-27",2003,1.65264535395231
5,"Anarhichas_lupus-27",2003,0.745904057193588
5,"Hippoglossoides_platessoides-27",2003,0.716600672213349
6,"Clupea_harengus-27",2003,1.3072376934063
6,"Micromesistius_poutassou-27",2003,1.39302977740929
6,"Molva_molva-27",2003,1.40707855481275
6,"Brosme_brosme-27",2003,1.01000421329658
6,"Cetorhinus_maximus-27",2003,0.295200822945468
6,"Sebastes_norvegicus-27",2003,0.990099450408327
6,"Sebastes_mentella-27",2003,1.22504225866453
6,"Reinhardtius_hippoglossoides-27",2003,0.664503326988402
6,"Trisopterus_esmarkii-27",2003,0.138627413219961
6,"Pleuronectes_platessa-27",2003,0.332069969071032
6,"Pollachius_virens-27",2003,1.50553244216813
6,"Hippoglossus_hippoglossus-27",2003,0.292526139198407
6,"Melanogrammus_aeglefinus-27",2003,1.65264535395231
6,"Anarhichas_lupus-27",2003,0.745904057193588
6,"Hippoglossoides_platessoides-27",2003,0.716600672213349
6,"Mytilus_edulis-27",2003,0.65303422372563
7,"Micromesistius_poutassou-27",2003,1.39302977740929
7,"Sebastes_norvegicus-27",2003,0.990099450408327
7,"Melanogrammus_aeglefinus-27",2003,1.65264535395231
8,"Cyclopterus_lumpus-21",2003,1.68597242867006
8,"Reinhardtius_hippoglossoides-21",2003,1.32489537662506
8,"Hippoglossoides_platessoides-21",2003,0.239544156653057
8,"Pandalus_borealis-21",2003,1.4046556800729
8,"Chionoecetes_opilio-21",2003,1.07581647569158
9,"Clupea_harengus-27",2003,1.3072376934063
9,"Micromesistius_poutassou-27",2003,1.39302977740929
9,"Brosme_brosme-27",2003,1.01000421329658
9,"Sebastes_norvegicus-27",2003,0.990099450408327
9,"Sebastes_mentella-27",2003,1.22504225866453
9,"Reinhardtius_hippoglossoides-27",2003,0.664503326988402
9,"Pleuronectes_platessa-27",2003,0.332069969071032
9,"Hippoglossus_hippoglossus-27",2003,0.292526139198407
9,"Melanogrammus_aeglefinus-27",2003,1.65264535395231
9,"Anarhichas_lupus-27",2003,0.745904057193588
9,"Hippoglossoides_platessoides-27",2003,0.716600672213349
1,"Coregonus_autumnalis-18",2004,0.440831009302767
1,"Coregonus_nasus-18",2004,0.507547230016988
2,"Coregonus_autumnalis-18",2004,0.440831009302767
2,"Coregonus_nasus-18",2004,0.507547230016988
2,"Cyclopterus_lumpus-21",2004,1.62712533641673
2,"Reinhardtius_hippoglossoides-21",2004,1.29170756084419
